979.0385524930526,925.195444696422
977.0427592612073,929.7616347844342
975.0032593100002,934.3386184706743
972.9364669740089,938.8884889650056
970.8354261814208,943.426146854239
968.6998436937168,947.9513927941188
966.5365400261946,952.4493732478683
964.3382864760198,956.9347228795059
962.0974894421063,961.421720456405
959.8283546237469,965.8811265968561
957.5308584311674,970.31301211204
955.1974040465352,974.7316571661968
952.8276910606538,979.136866241791
950.421417709217,983.5284443494116
947.9861329367386,987.892255029731
945.5218124596713,992.2283711764796
943.0123549959254,996.5643952967744
940.4734390324408,1000.8725168231693
937.9050398156796,1005.1528100602029
935.2988118389037,1009.418848175319
932.6544471704628,1013.6704405336559
929.9801470206351,1017.8940754544594
927.2672807893841,1022.103062195253
924.5329390558556,1026.2709215679224
921.7509945403444,1030.437166146235
918.9386319718872,1034.5754057840804
916.0958256388491,1038.6857176619892
913.229574440575,1042.7684428134992
910.340678154616,1046.851133894532
907.4348693295913,1050.9259548978316
904.5137648282024,1054.9890814708158
901.5790111179656,1059.0366260471544
898.632284412842,1063.0646378467031
895.6525107524175,1067.0998028403765
892.6647829277657,1071.1059584534594
889.6597839814685,1075.0935800619548
886.628828372412,1079.071639114587
883.5746854581935,1083.0336168224776
880.5001906406369,1086.972852166069
877.3977740934872,1090.8956919581653
874.2709013298098,1094.7940054860105
871.1129932872408,1098.6718151846683
867.918262347473,1102.5312826708675
864.7013164174484,1106.349603473383
861.447393158721,1110.138587558905
858.1433838644625,1113.9061573245333
854.8147506985529,1117.6155654249073
851.4226269154158,1121.3008571472792
847.9852725055171,1124.9308036048158
844.4862609276039,1128.5097838623733
840.9289690855251,1132.0187016395096
837.2941001612686,1135.4573667773307
833.582724432655,1138.8008626763187
829.8586530401894,1142.1468190537964
826.0924393814682,1145.41530503973
822.2326050896442,1148.6158554233643
818.3147287244516,1151.7126185070535
814.3258034887092,1154.7109004404044
810.2525356870545,1157.61425322144
806.1063069761032,1160.408077705983
801.8736488772091,1163.0949114649495
797.5913129196516,1165.6463214870323
793.2206841404663,1168.0801839275719
788.7733673243532,1170.3834046200345
784.2612502785465,1172.5446504797662
779.696513199128,1174.5543935676678
775.0526050664669,1176.4198770624591
770.3546993823935,1178.12653990408
765.6022520326244,1179.671628801635
760.7947137898421,1181.0523772590598
755.9448576685268,1182.2629282847274
751.0523659813107,1183.3019279790483
746.1304075114692,1184.1658989188452
741.1789038419525,1184.8549195479218
736.2114266230805,1185.3679017041657
731.2144096679847,1185.7070440746004
726.2273243008414,1185.84623736545
721.2272695282385,1185.7239909048067
716.2304338121028,1185.4412052628418
711.2457302225602,1185.0096306117725
706.2818183591218,1184.4407582560457
701.3248552665103,1183.7424036941034
696.4043932854509,1182.9277339061443
691.4821782968443,1181.9982575824902
686.5869795333656,1180.9661696478254
681.7251417046294,1179.8400677374207
676.8785306283187,1178.6220258339308
672.0520052685389,1177.3186265407883
667.2377792967575,1175.9326199000448
662.4526557556233,1174.4735414608454
657.6882765216342,1172.9433955147683
652.9616176208209,1171.3520438597043
648.2372766584498,1169.6912579959233
643.5447923450704,1167.9747199841363
638.860662465945,1166.1970452049625
634.2149787691411,1164.3727786072006
629.583068790713,1162.4957239740672
624.9410018482506,1160.6366718316795
620.2746294722276,1158.8349116988884
615.5850313890462,1157.0932218958862
610.8868682249725,1155.4191413665542
606.154003991179,1153.8057991584571
601.3878378852997,1152.2567941799311
596.6163439815869,1150.7837499868206
591.8139994743298,1149.3813651732512
586.9953263986937,1148.056838564398
582.148500963173,1146.809934581478
577.2878708853415,1145.6474135579838
572.4018410251814,1144.5696297337556
567.5045799726711,1143.5828925901876
562.5847251579455,1142.6881570577214
557.6438059375031,1141.8893836702255
552.6957147197498,1141.1921865105883
547.7416852359131,1140.5997770850686
542.7465754688938,1140.1122482429055
537.7727224446351,1139.7392439825953
532.7731039080346,1139.4804522923828
527.7732546602471,1139.3413105098002
522.7766839530636,1139.3243402476926
517.7801144441273,1139.4222155925472
512.7854679703279,1139.6305426864756
507.7934801975747,1139.9469377026983
